APC001,240.4585,-0.94678,APC,1,25,32,APC -- tiny ~25m
CC0606,258.148,9.15649,srp,3,n/a,n/a,Small rimless pit
CC0607,258.1926,9.21216,srp,3,n/a,n/a,smrps in channel near margin of a thick flow
CC0608,258.192,9.21026,srp,3,n/a,n/a,smrps in channel near margin of a thick flow
CC0609,252.1155,4.28882,srp,3,n/a,n/a,Pinhole in open plain ~ possible impact spot
CC0610,260.5335,1.82349,srp,3,n/a,n/a,Pinhole in mid flow ~ possible impact spot
CC0611,251.3599,5.28027,srp,3,n/a,n/a,Small pinhole with wind streak - impact?
CC0612,258.3162,0.40686,srp,3,n/a,n/a,Small rimless pit
CC0613,258.3176,0.38208,srp,3,n/a,n/a,Small rimless pit
CC0614,257.2849,8.40088,srp,3,n/a,n/a,Small rimless pit
CC0615,257.4323,7.30457,srp,2,n/a,n/a,small rimless pit with albedo tail at cliff edge
CC0616,257.0975,5.81226,srp,3,n/a,n/a,channel floor smrp
CC0617,258.5443,6.75,srp,2,n/a,n/a,small rimless pit at edge of buried ridge in flow
CC0618,252.6262,7.51971,srp,3,n/a,n/a,irregular smrp
CC0619,256.087,11.35876,srp,2,n/a,n/a,Channel edge smrp
CC0620,256.0772,11.14542,srp,0,n/a,n/a,Dark collapse pit at edge of graben
CC0621,252.7878,1.72705,srp,3,n/a,n/a,Small black spot
CC0622,252.211,-2.67542,srp,3,n/a,n/a,Smrp
CC0623,259.3284,9.53174,srp,3,n/a,n/a,Irregular smrp
CC0624,259.2742,12.29077,srp,3,n/a,n/a,small rimless pit or black surface spot?
CC0625,257.6903,8.66577,srp,3,n/a,n/a,black spot pair - impa ct or smrp?
CC0626,257.7222,9.11377,srp,3,n/a,n/a,Dark smrp
CC0627,256.0505,7.04443,srp,3,n/a,n/a,small rimless pit at flow margin
CC0628,256.2076,8.73166,srp,3,n/a,n/a,Smrp
CC0629,256.2305,8.66154,srp,3,n/a,n/a,Smrp
CC0630,231.6929,-0.953,srp,3,n/a,n/a,small rimless pit pair or double impact w/ septum?
CC0631,236.2512,0.39429,srp,2,n/a,n/a,Pair of channel smrps
CC0632,236.2505,0.39722,srp,3,n/a,n/a,Pair of channel smrps
CC0633,236.1467,0.43213,srp,2,n/a,n/a,Channel small rimless pit
CC0634,235.9144,0.45984,srp,3,n/a,n/a,Channel smrp
CC0635,235.907,0.72607,srp,3,n/a,n/a,Smrp
CC0636,236.5721,-0.43701,srp,3,n/a,n/a,Small rimless pit
CC0637,236.6636,-1.55133,srp,2,n/a,n/a,Small rimless pit
CC0638,236.802,-1.64185,srp,3,n/a,n/a,Small rimless pit
CC0639,236.8337,-1.66174,srp,2,n/a,n/a,Small rimless pit
CC0640,236.8418,-1.66248,srp,3,n/a,n/a,Small rimless pit
CC0641,236.8503,-1.66728,srp,3,n/a,n/a,Small rimless pit
CC0642,239.285,5.93365,srp,3,n/a,n/a,channel
CC0643,234.1543,0.17676,srp,1,n/a,n/a,Small rimless pit
CC0644,234.1196,-0.62549,srp,3,n/a,n/a,Small rimless pit
CC0645,234.3263,-1.0661,srp,3,n/a,n/a,Small rimless pit
CC0646,234.3256,-1.05035,srp,3,n/a,n/a,Small rimless pit
CC0647,234.3243,-1.04108,srp,3,n/a,n/a,Small rimless pit
CC0648,235.085,-9.32257,srp,1,n/a,n/a,Small rimless pit
CC0649,235.075,-9.3367,srp,3,n/a,n/a,Small rimless pit
CC0650,234.4096,-6.58109,srp,1,n/a,n/a,nice one on mesa
CC0651,244.2306,-13.67106,srp,3,n/a,n/a,pretty good smrp
CC0652,250.113,-12.60106,srp,1,n/a,n/a,graben wall smrp
CC0653,244.5035,-6.8344,srp,3,n/a,n/a,Small rimless pit
CC0654,243.5758,-16.0476,srp,2,n/a,n/a,Small rimless pit
CC0655,241.1322,-15.86448,srp,2,n/a,n/a,Small rimless pit
CC0656,241.2457,-16.9422,srp,3,n/a,n/a,Small rimless pit
CC0657,242.6888,-20.69154,srp,2,n/a,n/a,Small rimless pit
CC0658,242.6024,-19.84993,srp,3,n/a,n/a,Small rimless pit
CC0659,242.5575,-19.54928,srp,3,n/a,n/a,Small rimless pit
CC0660,242.5484,-19.59533,srp,2,n/a,n/a,Small rimless pit
CC0661,243.0055,-15.22204,srp,3,n/a,n/a,Small rimless pit
CC0662,243.1498,-15.76502,srp,2,n/a,n/a,Small rimless pit
CC0663,243.2182,-16.96885,srp,3,n/a,n/a,Small rimless pit
CC0664,243.5661,-16.81019,srp,3,n/a,n/a,Small rimless pit
CC0665,243.3999,-16.70497,srp,2,n/a,n/a,Small rimless pit
CC0666,242.9639,-12.69608,srp,2,n/a,n/a,flow edge
CC0667,243.728,-15.67358,srp,2,n/a,n/a,Small rimless pit
CC0668,244.3635,-19.46603,srp,2,n/a,n/a,Small rimless pit
CC0669,244.2121,-18.00473,srp,2,n/a,n/a,Small rimless pit
CC0670,241.2489,-13.89941,srp,2,n/a,n/a,Small rimless pit
CC0671,241.2311,-13.91565,srp,3,n/a,n/a,Small rimless pit
CC0672,241.3225,-13.9895,srp,2,n/a,n/a,Small rimless pit
CC0673,241.2091,-14.0835,srp,2,n/a,n/a,Small rimless pit
CC0674,241.4197,-14.49976,srp,2,n/a,n/a,Small rimless pit
CC0675,241.4138,-14.6001,srp,2,n/a,n/a,Small rimless pit
CC0676,241.5523,-14.85986,srp,2,n/a,n/a,Small rimless pit
CC0677,241.4502,-14.37183,srp,1,n/a,n/a,Small rimless pit
CC0678,241.5787,-13.87384,srp,3,n/a,n/a,Small rimless pit
CC0679,241.5762,-13.75732,srp,3,n/a,n/a,Small rimless pit
CC0680,241.438,-13.40186,srp,2,n/a,n/a,Small rimless pit
CC0681,242.0333,-17.71973,srp,2,n/a,n/a,Small rimless pit
CC0682,241.9929,-17.63374,srp,2,n/a,n/a,Small rimless pit
CC0683,242.0565,-1.9762,srp,3,n/a,n/a,Small rimless pit
CC0684,258.8904,13.68774,srp,3,n/a,n/a,Interesting trio
CC0685,258.8989,13.68127,srp,3,n/a,n/a,Interesting trio
CC0686,285.1428,15.15173,srp,2,n/a,n/a,Kasei Flow candidate i=60 smrp
CC0687,302.5948,26.56631,srp,3,n/a,n/a,Kasei collapse region i=40-smrp
CC0688,302.3751,26.48032,srp,3,n/a,n/a,Kasei collapse region i=40 - smrp
CC0689,303.0538,27.46716,srp,3,n/a,n/a,Kasei collapse region i=42
CC0690,302.836,27.48206,srp,2,n/a,n/a,Kasei collapse region i=46
CC0691,302.8612,27.46469,srp,3,n/a,n/a,Kasei collapse region i=46
CC0692,302.843,27.41193,srp,3,n/a,n/a,Kasei collapse region i=46
CC0693,302.8429,27.40613,srp,3,n/a,n/a,Kasei collapse region i=46
CC0694,302.9058,27.87286,srp,3,n/a,n/a,Kasei collapse region i=46
CC0695,277.0374,15.47429,srp,0,n/a,n/a,E. of Tharsis Tholus - smrp
CC0696,296.7792,31.73878,srp,2,n/a,n/a,Kasei SMRP
CC0697,243.0488,-10.04382,rim,3,n/a,n/a,sun-facing rim wall shadows
CC0698,238.6445,-2.66437,sky,2,n/a,n/a,tube skylight
CC0699,231.4626,-1.08371,sky,3,n/a,n/a,skylight or srp
CC0700,238.134,-19.00732,srp,2,n/a,n/a,Small rimless pit
CC0701,234.7688,-13.04126,pit,2,n/a,n/a,cave candidate in rift zone
CC0702,237.9579,-14.74115,flr,2,n/a,n/a,Deep pit in fracture/graben
CC0703,349.0924,27.47949,srp,2,n/a,n/a,small rimless pit with albedo pattern
CC0704,258.3652,0.44067,rim,2,n/a,n/a,small rimless pit trio near ridge
CC0705,256.1077,4.21289,srp,3,n/a,n/a,small rimless pit - possible vent
CC0706,236.9214,0.90698,sky,2,n/a,n/a,skylight
CC0707,236.73,-13.51,end,1,n/a,n/a,End-of-channel. Possibly in continuous fracture or conduit.
CC0708,239.9335,-11.57103,irr,0,n/a,n/a,"irr - Deep, irregularly shaped pit at end of sinuous channel."
CC0709,240.5046,-3.43583,flr,1,n/a,n/a,flr - Dark hole in floor of faint curvilinear channel.
CC0710,239.9335,-12.40195,srp,3,n/a,n/a,small rimless pit
CC0711,242.186,-2.64802,irr,2,n/a,n/a,Small irregular pit in lava flow.
CC0712,161.0971,9.62994,crk,0,n/a,n/a,"Channel rim, floor, fracture"
CC0713,161.1316,9.61115,lat,0,n/a,n/a,Large lateral overhang
CC0714,161.0959,9.63191,crk,0,n/a,n/a,fracture candidate
CC0715,161.095,9.63325,crk,0,n/a,n/a,zone of intersecting fractures at cliff
CC0716,161.1048,9.65024,lat,0,n/a,n/a,cliff wall fracture intersect
CC0717,161.1371,9.64589,crk,0,n/a,n/a,cliff wall fracture intersect
CC0718,161.1275,9.64604,lat,0,n/a,n/a,cliff wall fracture intersect
CC0719,161.123,9.64627,crk,0,n/a,n/a,cliff wall fracture intersect with rope?
CC0720,161.1214,9.64627,crk,0,n/a,n/a,cliff wall fracture intersect
CC0721,161.124,9.64124,crk,0,n/a,n/a,cliff wall fracture intersect
CC0722,161.12,9.61913,lat,0,n/a,n/a,cliff wall fracture intersect
CC0723,161.1192,9.6189,lat,0,n/a,n/a,cliff wall fracture intersect
CC0724,161.117,9.61935,lat,0,n/a,n/a,cliff wall fracture intersect
CC0725,161.1184,9.6161,lat,0,n/a,n/a,Cliff wall lateral tube candidate
CC0726,161.0885,9.60543,crk,0,n/a,n/a,cliff wall fracture intersect
CC0727,276.3057,44.09782,lat,0,n/a,n/a,Cliff wall lateral tube candidate
CC0728,161.5987,7.21164,crk,0,n/a,n/a,channel rim fracture
CC0729,161.5894,7.21852,sky,0,n/a,n/a,possible bridge over channel
CC0730,161.5701,7.23542,lat,0,n/a,n/a,cliff wall fracture intersect
CC0731,161.5542,7.24314,crk,0,n/a,n/a,small cliff rim fracture
CC0732,161.5248,7.27509,lat,0,n/a,n/a,Rim overhang lateral candidate
CC0733,161.5213,7.27475,lat,0,n/a,n/a,Rim overhang lateral candidate
CC0734,238.3173,-13.63231,irr,0,n/a,n/a,Small possible incipient Type I APC - 5 m
CC0735,253.9207,33.69458,flr,0,n/a,n/a,Small collapse trough in channel floor
CC0736,253.9255,33.69666,flr,0,n/a,n/a,100 m collapse trough in channel floor
CC0737,249.7785,-12.26022,irr,0,n/a,n/a,Solution cave? Cliff hole
CC0738,250.8181,26.01904,pin,2,n/a,n/a,Channel rim pinhole pair
CC0739,250.8219,26.01901,pin,2,n/a,n/a,Channel rim pinhole pair
CC0740,248.9988,22.25006,end,2,n/a,n/a,Possible channel end overhang - Vent? - Lathrop contrib
CC0741,248.9631,22.25146,end,3,n/a,n/a,Possible channel end overhang - Vent? - Lathrop contrib
CC0742,226.5841,17.7379,lat,0,n/a,n/a,Good lateral candidate in Olympus Mons caldera rim
CC0743,234.4479,0.46576,pin,1,n/a,n/a,channel pinhole
CC0744,234.4674,0.44656,sky,1,n/a,n/a,Channel skylight
CC0745,234.4404,0.49802,sky,2,n/a,n/a,Channel skylight
CC0746,234.4601,0.01733,srp,2,n/a,n/a,irregular smrp
CC0747,234.4813,-0.03186,srp,2,n/a,n/a,irregular smrp
CC0748,234.4653,-0.026,pin,2,n/a,n/a,pinhole
CC0749,234.8233,-2.56354,sky,2,n/a,n/a,tube skylight
CC0750,234.8219,-2.55637,sky,3,n/a,n/a,tube skylight
CC0751,234.8161,-2.54276,sky,2,n/a,n/a,tube skylight
CC0752,234.8063,-2.53027,sky,2,n/a,n/a,tube skylight
CC0753,234.7696,-2.49557,sky,1,n/a,n/a,"channel tube intersection, bridge?"
CC0754,234.7678,-2.49548,sky,1,n/a,n/a,"channel tube intersection, bridge?"
CC0755,234.6606,-2.41479,sky,2,n/a,n/a,tube skylight
CC0756,234.6544,-2.41092,sky,3,n/a,n/a,tube skylight
CC0757,234.641,-2.39467,sky,2,n/a,n/a,tube skylight
CC0758,234.6367,-2.39032,sky,2,n/a,n/a,tube skylight
CC0759,234.7866,-2.34351,sky,2,n/a,n/a,irregular tube skylight?
CC0760,234.7692,-1.80074,sky,2,n/a,n/a,tube skylight
CC0761,234.5344,-1.61975,srp,3,n/a,n/a,smrp in faint channel
CC0762,234.7177,-1.13182,sky,2,n/a,n/a,tube skylight
CC0763,234.2727,-2.10828,sky,2,n/a,n/a,tube skylight
CC0764,234.1722,-3.09729,sky,3,n/a,n/a,tube skylight
CC0765,234.1466,-3.10413,sky,3,n/a,n/a,tube skylight
CC0766,234.2607,-3.10699,sky,3,n/a,n/a,tube skylight
CC0767,234.0517,-3.06207,sky,3,n/a,n/a,tube skylight
CC0768,233.9712,-3.04944,sky,3,n/a,n/a,tube skylight
CC0769,234.1501,-3.02374,sky,3,n/a,n/a,tube skylight
CC0770,234.1394,-3.01685,sky,3,n/a,n/a,tube skylight
CC0771,234.1306,-3.01141,sky,3,n/a,n/a,tube skylight
CC0772,234.1171,-2.95563,sky,3,n/a,n/a,tube skylight
CC0773,234.1235,-2.95819,sky,3,n/a,n/a,tube skylight
CC0774,236.1148,-3.14771,sky,0,n/a,n/a,tube skylight
CC0775,236.0798,-3.08081,sky,0,n/a,n/a,tube skylight
CC0776,236.0749,-3.0733,sky,0,n/a,n/a,tube skylight
CC0777,236.0728,-3.0528,sky,0,n/a,n/a,tube skylight
CC0778,236.0729,-3.04926,sky,0,n/a,n/a,tube skylight
CC0779,236.0719,-3.04401,sky,0,n/a,n/a,tube skylight
CC0780,236.0627,-3.00909,sky,0,n/a,n/a,tube skylight
CC0781,236.0446,-2.99792,sky,0,n/a,n/a,tube skylight
CC0782,236.04,-2.99756,sky,0,n/a,n/a,tube skylight
CC0783,236.0365,-2.99695,sky,0,n/a,n/a,tube skylight
CC0784,236.0146,-2.93555,sky,0,n/a,n/a,tube skylight
CC0785,235.9832,-2.91675,sky,0,n/a,n/a,tube skylight
CC0786,235.9755,-2.91278,sky,0,n/a,n/a,tube skylight
CC0787,235.9736,-2.89459,sky,0,n/a,n/a,tube skylight
CC0788,235.9763,-2.88922,sky,0,n/a,n/a,tube skylight
CC0789,235.9979,-2.85663,sky,0,n/a,n/a,tube skylight
CC0790,235.968,-2.86755,sky,0,n/a,n/a,tube skylight
CC0791,235.9623,-2.85175,sky,0,n/a,n/a,tube skylight
CC0792,235.9459,-2.83087,sky,0,n/a,n/a,tube skylight
CC0793,235.9332,-2.82233,sky,1,n/a,n/a,tube skylight
CC0794,236.1744,-3.21838,sky,1,n/a,n/a,tube skylight
CC0795,236.1613,-3.2041,sky,1,n/a,n/a,tube skylight
CC0796,236.1519,-3.1969,sky,1,n/a,n/a,tube skylight
CC0797,236.1465,-3.18884,sky,1,n/a,n/a,tube skylight
CC0798,236.1458,-3.18738,sky,1,n/a,n/a,tube skylight
CC0799,236.1454,-3.18506,sky,1,n/a,n/a,tube skylight
CC0800,236.1448,-3.18359,sky,1,n/a,n/a,tube skylight
CC0801,236.1339,-3.16638,sky,1,n/a,n/a,tube skylight
CC0802,236.1231,-3.15637,sky,1,n/a,n/a,tube skylight
CC0803,302.5291,28.40052,crk,0,n/a,n/a,Kasei fracture in collapse pit floor
CC0804,239.5204,-11.74243,sky,0,n/a,n/a,small 30m skylight in old pit chain
CC0805,239.0983,-11.34962,sky,0,n/a,n/a,small skylight
CC0806,239.1036,-11.3175,sky,0,n/a,n/a,small skylight
CC0807,257.5424,35.07336,crk,0,n/a,n/a,Excellent fracture cave
CC0808,68.1136,23.84433,kst,0,n/a,n/a,Karst in crater floor fill
CC0809,138.3816,85.05039,pol,0,n/a,n/a,Candidate in polar pit
CC0810,238.3593,-6.60093,rim,3,n/a,n/a,Crater rim candidate on Arsia flank
CC0811,238.1289,-6.27506,sky,3,n/a,n/a,skylight
CC0812,238.1584,-6.30591,pin,3,n/a,n/a,pinhole
CC0813,238.1435,-6.28731,pit,3,n/a,n/a,pit
CC0814,238.2185,-6.34703,pit,3,n/a,n/a,pit
CC0815,238.2038,-6.40833,pit,2,n/a,n/a,pit
CC0816,138.4225,85.04821,pol,0,n/a,n/a,Fracture candidate near polar pit
CC0817,239.29,-10.80859,srp,0,n/a,n/a,Small rimless pit
CC0818,239.3658,-10.50217,srp,3,n/a,n/a,small rimless pit near Arsia rim
CC0819,135.3043,84.40593,pol,0,n/a,n/a,Long chain of polar pits
CC0820,134.9599,84.40979,pol,0,n/a,n/a,Long chain of polar pits
CC0821,134.451,84.42443,pol,0,n/a,n/a,Long chain of polar pits
CC0822,296.6958,30.78402,pit,3,n/a,n/a,Kasei small vent candidate
CC0823,239.3203,33.81435,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0824,239.2624,33.76903,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0825,239.0115,34.52517,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0826,239.065,34.42044,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0827,239.0738,34.3965,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0828,241.7077,36.08857,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0829,240.0038,35.24773,crk,0,n/a,n/a,Small fracture caved near large collapse pits
CC0830,25.6893,44.16867,kst,0,n/a,n/a,Deuteronilus karst region
CC0831,253.5629,33.23537,crk,0,n/a,n/a,Small Ceraunius fracture pit
CC0832,155.0078,11.40808,lat,0,n/a,n/a,Lateral fracture candidate in Cerberus Fossae
CC0833,2.0564,38.91819,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0834,2.0691,38.91393,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0835,2.0023,38.84796,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0836,2.0021,38.84662,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0837,2.0056,38.83753,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0838,2.006,38.83727,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0839,2.0489,38.78035,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0840,2.049,38.78108,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0841,2.0472,38.78135,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0842,2.0487,38.77901,crk,0,n/a,n/a,Dark fractures in Arabia Terra crater
CC0843,249.4994,23.26966,lat,0,n/a,n/a,Pit wall lateral candidate near Olympica Fossae
CC0844,249.4981,23.26611,lat,0,n/a,n/a,Pit wall lateral candidate near Olympica Fossae
CC0845,253.0579,34.05775,pit,0,n/a,n/a,Ceraunius Fossae small candidate - 5 m
CC0846,250.8204,28.02429,lat,0,n/a,n/a,Pit wall candidate in Ceraunius Fossae -see stretch
CC0847,250.8189,28.02674,lat,0,n/a,n/a,Pit wall candidate in Ceraunius Fossae -see stretch
CC0848,179.208,2.19145,crk,0,n/a,n/a,Eastern Elysium cliff undercuts - see stretch
CC0849,179.2074,2.21387,crk,0,n/a,n/a,Eastern Elysium cliff undercuts - see stretch
CC0850,179.2093,2.20722,crk,0,n/a,n/a,Eastern Elysium cliff undercuts - see stretch
CC0851,25.8102,44.18225,kst,0,n/a,n/a,Deuteronilus karst region
CC0852,25.8022,44.06839,kst,0,n/a,n/a,Deuteronilus karst region
CC0853,25.79,44.06598,kst,0,n/a,n/a,Deuteronilus karst region
CC0854,25.8055,44.15863,kst,0,n/a,n/a,Deuteronilus karst region
CC0855,25.8042,44.16736,kst,0,n/a,n/a,Deuteronilus karst region
CC0856,280.1141,15.19167,flr,1,n/a,n/a,Excellent fracture pit at edge of channel floor
CC0857,231.2344,14.71704,end,3,n/a,n/a,End of trough overhang
CC0858,231.2769,14.71167,end,3,n/a,n/a,End of trough overhang
CC0859,231.4663,14.66089,lat,3,n/a,n/a,Trough channel intersect
CC0860,240.4131,46.41468,lat,0,n/a,n/a,small channel wall lateral 6m
CC0861,240.4133,46.41562,lat,0,n/a,n/a,small channel wall lateral 3m
CC0862,289.3796,38.1994,rim,0,n/a,n/a,Good fracture edge collapse candidate
CC0863,289.3419,38.19513,pit,0,n/a,n/a,Deep dark small pit
CC0864,289.4199,38.11223,rim,0,n/a,n/a,Excellent fracture edge collapse candidate
CC0865,289.3141,38.11926,pit,0,n/a,n/a,Deep dark small pit
CC0866,289.3122,38.13011,crk,0,n/a,n/a,"Deep dark  small crack, see stretch"
CC0867,289.3159,38.09998,flr,0,n/a,n/a,Pit in pit floor with overhang
CC0868,289.417,37.94659,flr,0,n/a,n/a,Small channel floor candidate
CC0869,289.3145,38.24622,pit,0,n/a,n/a,Interesting pit - almost looks excavated
CC0870,188.1337,24.48309,irr,0,n/a,n/a,Tartaru s Colles natural bridge
CC0871,164.2091,8.53809,crk,0,n/a,n/a,Cerberus fissure fracture
CC0872,164.2006,8.54608,crk,0,n/a,n/a,Cerberus fissure fracture
CC0873,164.1979,8.5459,crk,0,n/a,n/a,Cerberus fissure fracture
CC0874,164.1819,8.54462,crk,0,n/a,n/a,Cerberus fissure fracture
CC0875,164.1334,8.51968,crk,0,n/a,n/a,Cerberus fissure fracture
CC0876,164.1473,8.50168,crk,0,n/a,n/a,Cerberus fissure fracture
CC0877,164.1464,8.50073,crk,0,n/a,n/a,Cerberus fissure fracture
CC0878,164.1513,8.49454,crk,0,n/a,n/a,Cerberus fissure fracture
CC0879,164.1539,8.49268,crk,0,n/a,n/a,Cerberus fissure fracture
CC0880,164.1581,8.48889,crk,0,n/a,n/a,Cerberus fissure fracture
CC0881,164.1669,8.49161,crk,0,n/a,n/a,Cerberus fissure fracture
CC0882,164.1731,8.47955,crk,0,n/a,n/a,Cerberus fissure fracture
CC0883,164.1914,8.47311,crk,0,n/a,n/a,Cerberus fissure fracture
CC0884,188.5147,24.59647,irr,0,n/a,n/a,Tartarus Rootless cone candidate
CC0885,188.5166,24.59772,irr,0,n/a,n/a,Tartarus Rootless cone candidate
CC0886,188.5445,24.58688,irr,0,n/a,n/a,Tartarus Rootless cone candidate
CC0887,188.5451,24.5863,irr,0,n/a,n/a,Tartarus Rootless cone candidate
CC0888,188.5604,24.58463,irr,0,n/a,n/a,Tartarus Rootless cone candidate
CC0889,170.7812,6.93188,crk,0,n/a,n/a,Cerberus fissure fracture
CC0890,170.8085,6.93152,crk,0,n/a,n/a,Cerberus fissure fracture
CC0891,246.9805,27.64392,pit,0,n/a,n/a,Tharsis vent candidate
CC0892,246.9785,27.64278,pit,0,n/a,n/a,Tharsis vent candidate
CC0893,143.279,-71.885,pol,0,n/a,n/a,South polar rim pit
CC0894,143.3601,-71.91489,pol,0,n/a,n/a,South polar fracture pit
CC0895,143.2192,-71.878,pol,0,n/a,n/a,South polar rim pit
CC0896,235.5147,-24.68652,crk,1,n/a,n/a,Daedalia collapse pit in long fracuture lat=-24
CC0897,67.0433,28.17861,irr,0,n/a,n/a,Collapse pit/vent at top of mound - Huo Hsing Vallis
CC0898,67.099,28.03603,crk,0,n/a,n/a,Huo Hsing vallis - cliff wall fractures
CC0899,232.8965,0.37598,sky,0,n/a,n/a,Cave / natural bridge near Biblis Patera
CC0900,232.8984,0.37378,sky,0,n/a,n/a,Cave / natural bridge near Biblis Patera
CC0901,39.1812,26.27903,pit,0,n/a,n/a,Candidate region for sublimation caves in past or present ice flows
CC0902,237.4089,-10.15649,pit,3,n/a,n/a,Arisa flank
CC0903,175.4827,-0.66299,srp,2,n/a,n/a,"small 40m smrp with, dark albedo, i=55 in Appolinaris"
CC0904,175.1679,-0.61224,crk,2,n/a,n/a,pit  in Appolinaris
CC0905,172.9255,-1.67143,crk,1,n/a,n/a,fracture pit in Appolinaris fractures Sun-facing trough rim candidate
CC0906,172.9309,-1.68074,crk,2,n/a,n/a,fracture pit in Appolinaris Sun-facing trough rim candidate
CC0907,172.9315,-1.6499,crk,2,n/a,n/a,fracture pit in Appolinaris Sun-facing trough rim candidate
CC0908,172.9587,-1.67847,crk,3,n/a,n/a,fracture pit in Appolinaris Sun-facing trough rim candidate
CC0909,172.8273,-1.71619,crk,2,n/a,n/a,fracture pit in Appolinaris Sun-facing trough rim candidate
CC0910,172.8263,-1.7123,crk,2,n/a,n/a,fracture pit in Appolinaris Sun-facing trough rim candidate
CC0911,172.8236,-1.71724,crk,3,n/a,n/a,fracture pit in Appolinaris Sun-facing trough rim candidate
CC0912,172.8796,-1.70386,irr,2,n/a,n/a,sun-facing shadow in crater rim -- darkest at i=35
CC0913,172.8247,-1.09106,crk,2,n/a,n/a,sun-facing shadows - fracture at fracture edge
CC0914,172.8258,-1.08983,crk,2,n/a,n/a,sun-facing shadows - fracture at fracture edge
CC0915,172.8266,-1.08818,crk,2,n/a,n/a,sun-facing shadows - fracture at fracture edge
CC0916,172.796,-1.07492,flr,1,n/a,n/a,Candidate in fracture network cascade face
CC0917,172.6572,0.48055,rim,2,n/a,n/a,Very dark spot in crater rim
CC0918,177.9824,1.91823,flr,2,n/a,n/a,Pit in fracture floor
CC0919,161.1046,9.65044,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0920,161.0971,9.63013,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0921,161.0663,9.6485,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0922,161.1185,9.64691,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0923,161.1217,9.64615,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0924,161.1229,9.64621,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0925,161.1371,9.6456,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0926,161.1272,9.64587,crk,0,n/a,n/a,Cerberus fractures in HiRISE
CC0927,141.3146,30.56317,irr,0,n/a,n/a,Irregular surface hole
CC0928,141.3121,30.5874,crk,0,n/a,n/a,Small ambiguous hole in fracture
CC0929,242.9741,-0.26598,sky,1,n/a,n/a,"pair of 60-m pits in flow, 1km apart"
CC0930,242.9604,-0.27606,sky,1,n/a,n/a,"pair of 60-m pits in flow, 1km apart"
